,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
22018,0.574468,0.070163,0.315382,0.003467,0.422915,0.414912,1
4128,0.404255,0.044134,0.625112,0.003467,0.422915,0.414912,0
6673,0.574468,0.043893,0.480958,0.003467,0.422915,0.414912,0
23996,0.191489,0.074787,0.206486,0.003467,0.422915,0.414912,1
15470,0.765957,0.058394,0.222553,0.003467,0.422915,0.414912,0
27877,0.468085,0.043293,0.506546,0.000976,0.28146,0.417105,1
28344,0.574468,0.043833,0.558762,0.000976,0.256344,0.78114,1
18925,0.595745,0.075718,0.243826,0.003467,0.422915,0.414912,0
20407,1.0,0.095052,0.574829,0.003467,0.422915,0.414912,1
28287,0.87234,0.047946,0.704999,0.003174,0.575867,0.629386,1
28726,0.489362,0.175573,0.576614,0.012758,0.586225,0.103947,1
9784,0.12766,0.05302,0.042696,0.003467,0.422915,0.414912,0
22475,0.574468,0.081542,0.461024,0.003467,0.422915,0.414912,1
22730,0.787234,0.087697,0.38679,0.003467,0.422915,0.414912,1
23746,0.446809,0.084394,0.409402,0.003467,0.422915,0.414912,1
21370,0.574468,0.061727,0.52172,0.003467,0.422915,0.414912,1
9794,0.87234,0.047256,0.345135,0.003467,0.422915,0.414912,0
20036,0.829787,0.089798,0.662005,0.003467,0.422915,0.414912,1
16710,0.021277,0.053321,0.403749,0.003467,0.422915,0.414912,0
4632,0.0,0.042452,0.572151,0.002829,0.477214,0.574561,0
4516,0.680851,0.058394,0.225528,0.003467,0.422915,0.414912,0
26038,0.787234,0.121592,0.547307,0.003467,0.422915,0.414912,1
12015,0.93617,0.040651,0.483041,0.002692,0.34697,0.622807,0
21321,0.276596,0.080491,0.499405,0.003467,0.422915,0.414912,1
19664,0.382979,0.156989,0.505207,0.003467,0.422915,0.414912,1
20244,1.0,0.086075,0.550134,0.003467,0.422915,0.414912,1
19327,0.574468,0.193287,0.468164,0.003467,0.422915,0.414912,1
19925,0.702128,0.152756,0.667063,0.003467,0.422915,0.414912,1
27214,0.87234,0.069683,0.559209,0.004732,0.479026,0.459649,1
14366,0.553191,0.033626,0.432014,0.00225,0.380891,0.567105,0
9557,0.617021,0.042422,0.473073,0.003467,0.422915,0.414912,0
23655,0.702128,0.098024,0.520083,0.003467,0.422915,0.414912,1
21317,0.191489,0.059565,0.171675,0.003467,0.422915,0.414912,1
5480,0.87234,0.075237,0.314787,0.003467,0.422915,0.414912,0
21986,0.446809,0.090729,0.430824,0.003467,0.422915,0.414912,1
1122,0.87234,0.056533,0.427105,0.003467,0.422915,0.414912,0
3072,0.170213,0.006035,0.260934,0.000386,0.262299,0.473684,0
24938,0.723404,0.102078,0.492711,0.003467,0.422915,0.414912,1
221,0.489362,0.075417,0.589408,0.003467,0.422915,0.414912,0
14212,0.0,0.048487,0.228355,0.003467,0.422915,0.414912,0
7933,0.106383,0.073256,0.066498,0.003467,0.422915,0.414912,0
12284,0.723404,0.041431,0.526034,0.003467,0.422915,0.414912,0
24282,0.212766,0.058394,0.144897,0.003467,0.422915,0.414912,1
3028,0.595745,0.046806,0.500595,0.003467,0.422915,0.414912,0
21735,0.851064,0.080911,0.53258,0.003467,0.422915,0.414912,1
3550,0.638298,0.064849,0.439453,0.003467,0.422915,0.414912,0
19598,0.680851,0.125706,0.491818,0.003467,0.422915,0.414912,1
23610,0.489362,0.119491,0.608747,0.003467,0.422915,0.414912,1
2424,0.957447,0.063378,0.437965,0.003467,0.422915,0.414912,0
11344,0.893617,0.043953,0.552217,0.002977,0.425686,0.621491,0
7451,0.914894,0.076318,0.430675,0.003467,0.422915,0.414912,0
19609,0.914894,0.124835,0.455668,0.003467,0.422915,0.414912,1
11178,0.957447,0.042572,0.503868,0.003467,0.422915,0.414912,0
4712,0.12766,0.056443,0.330556,0.003467,0.422915,0.414912,0
11945,0.255319,0.061967,0.217048,0.003467,0.422915,0.414912,0
11525,0.170213,0.040651,0.11812,0.003467,0.422915,0.414912,0
25617,0.531915,0.071845,0.531687,0.003467,0.422915,0.414912,1
21664,0.255319,0.093011,0.373103,0.003467,0.422915,0.414912,1
26656,0.723404,0.058394,0.534365,0.003467,0.422915,0.414912,1
6580,0.595745,0.049327,0.477239,0.003932,0.546867,0.390351,0
292,0.319149,0.041281,0.530497,0.003467,0.422915,0.414912,0
22007,0.893617,0.074727,0.353913,0.003467,0.422915,0.414912,1
27392,0.723404,0.060376,0.58911,0.004273,0.394614,0.546491,1
22384,0.957447,0.069143,0.297828,0.003467,0.422915,0.414912,1
20937,0.06383,0.048247,0.428295,0.003467,0.422915,0.414912,1
15966,0.723404,0.080581,0.552663,0.003467,0.422915,0.414912,0
9591,0.12766,0.055242,0.027522,0.003467,0.422915,0.414912,0
28098,0.595745,0.042422,0.600119,0.002852,0.566805,0.465789,1
5594,0.851064,0.057344,0.284885,0.003467,0.422915,0.414912,0
14300,0.957447,0.074817,0.280274,0.003467,0.422915,0.414912,0
9387,0.170213,0.041131,0.193544,0.003467,0.422915,0.414912,0
7541,0.914894,0.074817,0.394972,0.003467,0.422915,0.414912,0
22339,0.574468,0.070824,0.316721,0.003467,0.422915,0.414912,1
26289,0.553191,0.059535,0.48676,0.003467,0.422915,0.414912,1
11287,0.957447,0.043473,0.506397,0.00291,0.44174,0.590351,0
21695,0.531915,0.082593,0.477834,0.003467,0.422915,0.414912,1
10384,0.468085,0.042752,0.668849,0.00286,0.644485,0.452632,0
9025,0.06383,0.042572,0.458494,0.003467,0.422915,0.414912,0
21180,0.765957,0.119731,0.594168,0.003467,0.422915,0.414912,1
24847,0.659574,0.082323,0.332788,0.003467,0.422915,0.414912,1
13273,0.617021,0.047166,0.449866,0.003467,0.422915,0.414912,0
11055,0.808511,0.047166,0.500744,0.003467,0.422915,0.414912,0
27685,0.617021,0.045875,0.361797,0.002862,0.389177,0.62193,1
6126,0.085106,0.081122,0.328771,0.003467,0.422915,0.414912,0
24377,0.276596,0.074817,0.320143,0.003467,0.422915,0.414912,1
23883,1.0,0.114057,0.393633,0.003467,0.422915,0.414912,1
16029,0.021277,0.069983,0.175989,0.003467,0.422915,0.414912,0
2955,0.361702,0.069563,0.500298,0.003467,0.422915,0.414912,0
23352,0.361702,0.093371,0.557423,0.003467,0.422915,0.414912,1
12192,0.148936,0.042843,0.133889,0.003467,0.422915,0.414912,0
4411,0.297872,0.048427,0.491967,0.00333,0.441481,0.44386,0
15204,0.617021,0.090219,0.558614,0.003467,0.422915,0.414912,0
23022,0.765957,0.106221,0.481107,0.003467,0.422915,0.414912,1
25294,0.510638,0.084214,0.565308,0.003467,0.422915,0.414912,1
18133,0.340426,0.041732,0.488545,0.003467,0.422915,0.414912,0
14777,0.085106,0.066951,0.181494,0.003467,0.422915,0.414912,0
27228,0.765957,0.072055,0.676882,0.00483,0.651735,0.470614,1
20278,0.489362,0.090939,0.485719,0.003467,0.422915,0.414912,1
22051,0.340426,0.070914,0.47233,0.003467,0.422915,0.414912,1
8197,0.170213,0.069443,0.059357,0.003467,0.422915,0.414912,0
15683,0.574468,0.043323,0.486016,0.003467,0.422915,0.414912,0
28580,0.06383,0.051279,0.48795,0.003739,0.505697,0.571053,1
19570,0.744681,0.134652,0.6928,0.003467,0.422915,0.414912,1
27771,0.510638,0.060016,0.678072,0.00415,0.59477,0.439035,1
13805,0.553191,0.044554,0.582118,0.003467,0.422915,0.414912,0
28406,0.404255,0.040621,0.738768,0.002686,0.714397,0.471491,1
2952,0.638298,0.041431,0.463701,0.003467,0.422915,0.414912,0
12047,0.297872,0.037739,0.47947,0.002507,0.505179,0.602193,0
416,0.87234,0.041431,0.47709,0.003467,0.422915,0.414912,0
8861,0.021277,0.056593,0.286671,0.003467,0.422915,0.414912,0
10714,0.191489,0.044344,0.139244,0.003467,0.422915,0.414912,0
24577,0.489362,0.083794,0.506248,0.003467,0.422915,0.414912,1
191,0.957447,0.059475,0.43737,0.003467,0.422915,0.414912,0
26593,0.744681,0.088147,0.556531,0.003467,0.422915,0.414912,1
5700,1.0,0.044224,0.328622,0.003467,0.422915,0.414912,0
23340,0.978723,0.074817,0.413419,0.003467,0.422915,0.414912,1
23929,0.93617,0.078179,0.298572,0.003467,0.422915,0.414912,1
19144,0.574468,0.051459,0.441833,0.003467,0.422915,0.414912,0
4387,0.957447,0.103759,0.61812,0.003467,0.422915,0.414912,0
20686,0.659574,0.098835,0.5241,0.003467,0.422915,0.414912,1
19392,0.361702,0.179596,0.523654,0.003467,0.422915,0.414912,1
6649,0.106383,0.059865,0.157989,0.003467,0.422915,0.414912,0
26852,0.425532,0.054642,0.358673,0.002717,0.188503,0.500526,1
15358,0.148936,0.073526,0.165724,0.003467,0.422915,0.414912,0
27770,0.489362,0.075537,0.692056,0.005195,0.618591,0.47807,1
13892,0.255319,0.028552,0.157542,0.001944,0.110306,0.671491,0
4591,0.361702,0.051759,0.300506,0.003467,0.422915,0.414912,0
14599,0.085106,0.055242,0.104136,0.003467,0.422915,0.414912,0
3678,0.659574,0.047286,0.335466,0.003467,0.422915,0.414912,0
27377,0.425532,0.073916,0.580333,0.004979,0.427499,0.570614,1
28565,0.723404,0.036027,0.699048,0.002372,0.611859,0.564474,1
27916,0.489362,0.055572,0.6144,0.004566,0.582341,0.252632,1
9722,0.276596,0.047286,0.351086,0.003467,0.422915,0.414912,0
2033,0.765957,0.041912,0.641476,0.003467,0.422915,0.414912,0
22788,0.744681,0.087637,0.433651,0.003467,0.422915,0.414912,1
25110,0.808511,0.099315,0.519488,0.003467,0.422915,0.414912,1
24823,0.893617,0.066741,0.279084,0.003467,0.422915,0.414912,1
24950,0.361702,0.096673,0.56501,0.003467,0.422915,0.414912,1
25249,0.617021,0.070704,0.525141,0.003467,0.422915,0.414912,1
28514,0.787234,0.057914,0.767926,0.003928,0.669601,0.304825,1
21333,0.531915,0.061757,0.494049,0.003467,0.422915,0.414912,1
19806,0.702128,0.107302,0.539423,0.003467,0.422915,0.414912,1
23903,0.361702,0.074817,0.407319,0.003467,0.422915,0.414912,1
5171,0.276596,0.048037,0.149658,0.003467,0.422915,0.414912,0
23068,0.765957,0.071815,0.331151,0.003467,0.422915,0.414912,1
5605,0.87234,0.085895,0.381434,0.003467,0.422915,0.414912,0
12817,0.148936,0.050288,0.153228,0.003467,0.422915,0.414912,0
14576,0.06383,0.058394,0.17956,0.003467,0.422915,0.414912,0
5230,0.787234,0.042602,0.708271,0.003467,0.422915,0.414912,0
2134,1.0,0.05206,0.443023,0.003467,0.422915,0.414912,0
23631,0.191489,0.098895,0.207081,0.003467,0.422915,0.414912,1
1975,0.06383,0.043383,0.135376,0.003467,0.422915,0.414912,0
26986,0.723404,0.093971,0.599821,0.006506,0.547903,0.500526,1
3030,0.212766,0.045334,0.285778,0.003467,0.422915,0.414912,0
16828,0.659574,0.041822,0.54939,0.002871,0.505438,0.389474,0
9874,0.12766,0.068332,0.119012,0.003467,0.422915,0.414912,0
24763,0.382979,0.164615,0.59521,0.003467,0.422915,0.414912,1
16850,0.914894,0.042032,0.322821,0.003467,0.422915,0.414912,0
20218,0.276596,0.149664,0.501488,0.003467,0.422915,0.414912,1
11306,0.361702,0.050318,0.481256,0.003467,0.422915,0.414912,0
20907,0.319149,0.07833,0.391848,0.003467,0.422915,0.414912,1
1823,0.276596,0.05305,0.393187,0.003467,0.422915,0.414912,0
4224,0.702128,0.033535,0.560399,0.002248,0.570171,0.391228,0
5097,0.297872,0.042272,0.564118,0.002792,0.491714,0.415789,0
25894,0.787234,0.048787,0.464296,0.003467,0.422915,0.414912,1
26283,0.425532,0.07842,0.509819,0.003467,0.422915,0.414912,1
12237,0.255319,0.036658,0.200684,0.001257,0.181253,0.834211,0
21123,0.638298,0.088327,0.454775,0.003467,0.422915,0.414912,1
21940,1.0,0.075057,0.450759,0.003467,0.422915,0.414912,1
12091,0.765957,0.062748,0.370425,0.003467,0.422915,0.414912,0
5879,0.12766,0.040351,0.05177,0.003467,0.422915,0.414912,0
20074,0.425532,0.050859,0.600714,0.003467,0.422915,0.414912,1
26633,0.446809,0.080071,0.522761,0.003467,0.422915,0.414912,1
8017,0.106383,0.041492,0.129575,0.003467,0.422915,0.414912,0
25807,0.510638,0.068092,0.389914,0.003467,0.422915,0.414912,1
5757,0.148936,0.043983,0.139393,0.002846,0.209736,0.765789,0
19523,0.382979,0.137294,0.558762,0.003467,0.422915,0.414912,1
9413,0.914894,0.06644,0.437221,0.003467,0.422915,0.414912,0
28753,0.12766,0.043683,0.212883,0.001637,0.280166,0.708772,1
24776,0.829787,0.07842,0.375335,0.003467,0.422915,0.414912,1
21323,0.319149,0.106311,0.579738,0.003467,0.422915,0.414912,1
20371,0.617021,0.075417,0.507141,0.003467,0.422915,0.414912,1
27256,0.425532,0.054341,0.587623,0.00382,0.552046,0.479386,1
19784,0.510638,0.083884,0.394823,0.003467,0.422915,0.414912,1
18425,0.659574,0.047106,0.240405,0.003467,0.422915,0.414912,0
5042,0.12766,0.05236,0.159774,0.003467,0.422915,0.414912,0
14224,0.87234,0.043953,0.500446,0.003467,0.422915,0.414912,0
28646,0.87234,0.037799,0.616037,0.002482,0.443811,0.772807,1
7768,0.680851,0.041732,0.393633,0.003467,0.422915,0.414912,0
19912,0.93617,0.089498,0.44942,0.003467,0.422915,0.414912,1
21761,0.808511,0.069713,0.433948,0.003467,0.422915,0.414912,1
18023,0.12766,0.040201,0.318655,0.00264,0.354997,0.683333,0
11383,0.787234,0.041732,0.693395,0.003467,0.422915,0.414912,0
15529,0.276596,0.046475,0.239661,0.003076,0.232522,0.500526,0
9036,0.191489,0.053981,0.188634,0.003467,0.422915,0.414912,0
23949,0.595745,0.095893,0.592681,0.003467,0.422915,0.414912,1
19724,0.702128,0.229014,0.558316,0.003467,0.422915,0.414912,1
20447,0.659574,0.125796,0.567837,0.003467,0.422915,0.414912,1
23359,0.510638,0.098445,0.514728,0.003467,0.422915,0.414912,1
7123,0.148936,0.056923,0.08673,0.003467,0.422915,0.414912,0
14720,0.808511,0.076948,0.458346,0.003467,0.422915,0.414912,0
10583,0.93617,0.056323,0.524249,0.003467,0.422915,0.414912,0
26417,0.638298,0.06602,0.434841,0.003467,0.422915,0.414912,1
22245,1.0,0.057644,0.42889,0.003467,0.422915,0.414912,1
22924,0.255319,0.095773,0.358078,0.003467,0.422915,0.414912,1
14816,0.914894,0.040501,0.590449,0.002665,0.466598,0.540351,0
27719,0.617021,0.049958,0.525588,0.002686,0.306577,0.765789,1
20659,0.595745,0.106611,0.604284,0.003467,0.422915,0.414912,1
12234,0.489362,0.102978,0.329515,0.003467,0.422915,0.414912,0
28203,0.680851,0.040471,0.405088,0.001583,0.233299,0.857895,1
13944,0.468085,0.063348,0.647278,0.004422,0.639306,0.342982,0
13530,0.106383,0.075087,0.163195,0.003467,0.422915,0.414912,0
23991,0.0,0.10544,0.377864,0.003467,0.422915,0.414912,1
25935,0.06383,0.048097,0.10726,0.003467,0.422915,0.414912,1
6983,0.021277,0.054852,0.423386,0.003467,0.422915,0.414912,0
9718,0.914894,0.074847,0.385153,0.003467,0.422915,0.414912,0
21646,0.638298,0.075688,0.436477,0.003467,0.422915,0.414912,1
26401,0.191489,0.062748,0.155013,0.003467,0.422915,0.414912,1
26637,0.531915,0.057884,0.510414,0.003467,0.422915,0.414912,1
28034,0.702128,0.042752,0.539869,0.002894,0.40057,0.502632,1
26435,0.042553,0.076438,0.367153,0.003467,0.422915,0.414912,1
19825,0.276596,0.077789,0.466379,0.003467,0.422915,0.414912,1
26861,0.617021,0.059475,0.285481,0.003648,0.205852,0.500526,1
6668,0.085106,0.029122,0.232223,0.001849,0.361212,0.730702,0
21161,0.382979,0.072985,0.542993,0.003467,0.422915,0.414912,1
23086,0.276596,0.089498,0.444213,0.003467,0.422915,0.414912,1
22504,0.787234,0.082323,0.47828,0.003467,0.422915,0.414912,1
10882,0.744681,0.046956,0.681196,0.003467,0.422915,0.414912,0
21771,0.340426,0.083193,0.478429,0.003467,0.422915,0.414912,1
19513,0.723404,0.108262,0.418328,0.003467,0.422915,0.414912,1
20794,0.489362,0.076018,0.552514,0.003467,0.422915,0.414912,1
5090,0.234043,0.076258,0.39274,0.003467,0.422915,0.414912,0
1859,0.638298,0.043653,0.470991,0.002985,0.502848,0.530702,0
26598,0.042553,0.061066,0.354359,0.003467,0.422915,0.414912,1
11379,0.148936,0.077999,0.186254,0.003467,0.422915,0.414912,0
25834,0.255319,0.073916,0.37593,0.003467,0.422915,0.414912,1
20999,0.595745,0.081932,0.552365,0.003467,0.422915,0.414912,1
25505,0.808511,0.11811,0.498661,0.003467,0.422915,0.414912,1
22288,0.659574,0.059926,0.469354,0.003467,0.422915,0.414912,1
20105,0.234043,0.060886,0.174502,0.003467,0.422915,0.414912,1
705,0.361702,0.035037,0.504612,0.001248,0.22087,0.72193,0
22208,0.382979,0.077429,0.310324,0.003467,0.422915,0.414912,1
4140,0.851064,0.048427,0.398988,0.003467,0.422915,0.414912,0
4247,0.489362,0.041642,0.471437,0.003467,0.422915,0.414912,0
7208,0.106383,0.067551,0.155311,0.003467,0.422915,0.414912,0
21811,0.93617,0.054912,0.376971,0.003467,0.422915,0.414912,1
20212,0.0,0.106731,0.526331,0.003467,0.422915,0.414912,1
16277,0.234043,0.055242,0.033175,0.003467,0.422915,0.414912,0
16576,0.489362,0.062838,0.635823,0.004427,0.63594,0.280263,0
2954,0.06383,0.049388,0.208123,0.003467,0.422915,0.414912,0
11232,0.06383,0.047526,0.151294,0.003467,0.422915,0.414912,0
25599,0.957447,0.068512,0.430973,0.003467,0.422915,0.414912,1
24089,0.446809,0.06611,0.485867,0.003467,0.422915,0.414912,1
13111,0.361702,0.075087,0.377566,0.003467,0.422915,0.414912,0
22031,0.851064,0.075718,0.483785,0.003467,0.422915,0.414912,1
20908,0.340426,0.049538,0.459833,0.003467,0.422915,0.414912,1
933,0.06383,0.047046,0.221214,0.003467,0.422915,0.414912,0
17247,0.914894,0.051099,0.279084,0.003467,0.422915,0.414912,0
24507,0.404255,0.085235,0.295299,0.003467,0.422915,0.414912,1
24946,0.914894,0.084965,0.415501,0.003467,0.422915,0.414912,1
22828,0.957447,0.103248,0.439006,0.003467,0.422915,0.414912,1
17374,1.0,0.042422,0.381285,0.003467,0.422915,0.414912,0
23260,0.702128,0.109253,0.47352,0.003467,0.422915,0.414912,1
26482,0.851064,0.060166,0.338738,0.003467,0.422915,0.414912,1
19308,0.148936,0.073976,0.164237,0.003467,0.422915,0.414912,1
4733,0.234043,0.044314,0.134037,0.003467,0.422915,0.414912,0
12898,0.297872,0.055242,0.241148,0.003467,0.422915,0.414912,0
3663,0.170213,0.004023,0.209164,0.000258,0.193423,0.5,0
25493,0.553191,0.091209,0.487057,0.003467,0.422915,0.414912,1
6455,0.446809,0.055422,0.433204,0.003467,0.422915,0.414912,0
23842,0.893617,0.074817,0.380393,0.003467,0.422915,0.414912,1
26416,0.617021,0.067942,0.442279,0.003467,0.422915,0.414912,1
24978,0.425532,0.087486,0.445701,0.003467,0.422915,0.414912,1
1047,0.744681,0.049117,0.397501,0.003467,0.422915,0.414912,0
27267,0.404255,0.049147,0.520381,0.00328,0.364319,0.487719,1
20569,0.404255,0.090008,0.571407,0.003467,0.422915,0.414912,1
6428,0.93617,0.047346,0.348259,0.003467,0.422915,0.414912,0
9477,0.829787,0.040261,0.660071,0.002621,0.58001,0.700877,0
24660,0.574468,0.082323,0.281613,0.003467,0.422915,0.414912,1
20183,0.319149,0.074667,0.613359,0.003467,0.422915,0.414912,1
28305,0.787234,0.044434,0.875335,0.002987,0.70378,0.529825,1
27736,0.297872,0.042122,0.593425,0.002796,0.498187,0.467105,1
20319,0.446809,0.074817,0.626153,0.003467,0.422915,0.414912,1
2793,0.468085,0.045455,0.629575,0.003963,0.62144,0.259211,0
28484,0.87234,0.070223,0.747397,0.004738,0.521491,0.662281,1
17738,0.170213,0.033025,0.283398,0.002204,0.285603,0.800877,0
27664,0.340426,0.067161,0.686552,0.004603,0.599689,0.379825,1
25445,0.638298,0.108082,0.665278,0.003467,0.422915,0.414912,1
24364,0.702128,0.085235,0.298869,0.003467,0.422915,0.414912,1
24706,0.87234,0.100276,0.407914,0.003467,0.422915,0.414912,1
26994,0.893617,0.084424,0.48795,0.005567,0.439927,0.500526,1
13103,0.680851,0.057644,0.414609,0.003467,0.422915,0.414912,0
26101,0.744681,0.051039,0.432609,0.003467,0.422915,0.414912,1
18264,0.06383,0.041732,0.457751,0.003467,0.422915,0.414912,0
25363,0.191489,0.073226,0.202916,0.003467,0.422915,0.414912,1
7299,0.851064,0.041642,0.585838,0.003467,0.422915,0.414912,0
24326,0.489362,0.080611,0.322969,0.003467,0.422915,0.414912,1
19462,0.340426,0.13105,0.546712,0.003467,0.422915,0.414912,1
20733,0.276596,0.065089,0.498959,0.003467,0.422915,0.414912,1
19752,0.255319,0.09259,0.379946,0.003467,0.422915,0.414912,1
24447,0.93617,0.076138,0.386492,0.003467,0.422915,0.414912,1
15475,0.106383,0.074787,0.148319,0.003467,0.422915,0.414912,0
23282,0.212766,0.097274,0.279679,0.003467,0.422915,0.414912,1
26771,0.404255,0.061727,0.524398,0.003467,0.422915,0.414912,1
9675,0.170213,0.047526,0.055787,0.003467,0.422915,0.414912,0
25927,0.765957,0.048697,0.333532,0.003467,0.422915,0.414912,1
26347,0.595745,0.070163,0.312258,0.003467,0.422915,0.414912,1
26287,0.510638,0.065089,0.479173,0.003467,0.422915,0.414912,1
10070,0.638298,0.042752,0.462511,0.003467,0.422915,0.414912,0
27956,0.446809,0.064309,0.671973,0.004493,0.677369,0.303509,1
21789,0.723404,0.089258,0.479024,0.003467,0.422915,0.414912,1
3414,0.06383,0.042122,0.498215,0.003467,0.422915,0.414912,0
10476,0.510638,0.074757,0.525885,0.003467,0.422915,0.414912,0
6009,0.06383,0.07854,0.432907,0.003467,0.422915,0.414912,0
21140,0.744681,0.074667,0.622434,0.003467,0.422915,0.414912,1
23030,0.93617,0.112195,0.440494,0.003467,0.422915,0.414912,1
21466,0.87234,0.089558,0.49152,0.003467,0.422915,0.414912,1
21818,0.851064,0.046866,0.446445,0.003467,0.422915,0.414912,1
14515,0.234043,0.030413,0.088069,0.003467,0.422915,0.414912,0
6645,0.404255,0.080972,0.549093,0.003467,0.422915,0.414912,0
24888,0.297872,0.088027,0.453734,0.003467,0.422915,0.414912,1
6374,0.212766,0.069443,0.095805,0.003467,0.422915,0.414912,0
16312,0.297872,0.062838,0.442428,0.003467,0.422915,0.414912,0
27363,0.723404,0.084004,0.627194,0.005837,0.599171,0.507456,1
19819,0.255319,0.082473,0.35183,0.003467,0.422915,0.414912,1
19975,0.93617,0.152756,0.572449,0.003467,0.422915,0.414912,1
20151,0.680851,0.076438,0.370128,0.003467,0.422915,0.414912,1
7323,0.425532,0.046685,0.458048,0.003467,0.422915,0.414912,0
2588,0.93617,0.056593,0.317614,0.003467,0.422915,0.414912,0
4373,0.446809,0.056923,0.273133,0.003467,0.422915,0.414912,0
22696,0.638298,0.076318,0.286224,0.003467,0.422915,0.414912,1
26657,0.744681,0.119491,0.584945,0.003467,0.422915,0.414912,1
26305,0.468085,0.054041,0.500595,0.003467,0.422915,0.414912,1
7239,0.0,0.057944,0.380542,0.003467,0.422915,0.414912,0
1560,0.893617,0.043893,0.456412,0.002921,0.437856,0.598684,0
614,0.510638,0.033626,0.609491,0.00225,0.671673,0.44693,0
21349,0.893617,0.062477,0.514877,0.003467,0.422915,0.414912,1
27926,0.319149,0.073436,0.703362,0.004344,0.607457,0.389912,1
7922,0.851064,0.042692,0.612913,0.003467,0.422915,0.414912,0
26578,0.382979,0.06584,0.529307,0.003467,0.422915,0.414912,1
23964,0.914894,0.095893,0.429039,0.003467,0.422915,0.414912,1
15643,0.255319,0.082082,0.416989,0.003467,0.422915,0.414912,0
4340,0.148936,0.056443,0.288158,0.003467,0.422915,0.414912,0
27845,0.446809,0.043833,0.571854,0.003072,0.406784,0.439035,1
4404,0.0,0.045485,0.521273,0.003467,0.422915,0.414912,0
20534,0.234043,0.061517,0.218239,0.003467,0.422915,0.414912,1
26908,0.361702,0.084514,0.480661,0.00646,0.499482,0.500526,1
5047,0.191489,0.061967,0.248289,0.003467,0.422915,0.414912,0
22838,0.297872,0.07836,0.460577,0.003467,0.422915,0.414912,1
20064,0.021277,0.056323,0.504165,0.003467,0.422915,0.414912,1
9224,0.914894,0.103759,0.63017,0.003467,0.422915,0.414912,0
556,0.085106,0.056323,0.24457,0.003467,0.422915,0.414912,0
1339,0.723404,0.062838,0.481256,0.003467,0.422915,0.414912,0
3341,0.787234,0.056833,0.307944,0.003467,0.422915,0.414912,0
19281,0.446809,0.047106,0.490925,0.003467,0.422915,0.414912,1
24113,0.255319,0.07905,0.113359,0.003467,0.422915,0.414912,1
1926,0.978723,0.059265,0.266141,0.003467,0.422915,0.414912,0
1500,0.340426,0.041401,0.301845,0.003467,0.422915,0.414912,0
27357,0.446809,0.075417,0.555936,0.005172,0.60668,0.353947,1
27386,0.851064,0.059956,0.556531,0.004036,0.39565,0.602193,1
28682,0.851064,0.075177,0.731776,0.005118,0.566287,0.544737,1
23628,0.893617,0.098475,0.402261,0.003467,0.422915,0.414912,1
11424,0.0,0.069863,0.334424,0.003467,0.422915,0.414912,0
16137,0.170213,0.055242,0.001488,0.003467,0.422915,0.414912,0
19478,0.702128,0.168338,0.511009,0.003467,0.422915,0.414912,1
24833,0.361702,0.085895,0.349301,0.003467,0.422915,0.414912,1
26258,1.0,0.051129,0.298423,0.003467,0.422915,0.414912,1
323,0.148936,0.040951,0.151889,0.003467,0.422915,0.414912,0
7263,0.021277,0.059865,0.280869,0.003467,0.422915,0.414912,0
17769,0.361702,0.06611,0.508182,0.003467,0.422915,0.414912,0
8467,0.659574,0.062598,0.394377,0.003467,0.422915,0.414912,0
17543,0.765957,0.035877,0.705445,0.002451,0.617297,0.24386,0
4913,0.851064,0.062838,0.372657,0.003467,0.422915,0.414912,0
23314,0.276596,0.080161,0.426659,0.003467,0.422915,0.414912,1
8643,0.914894,0.041642,0.559655,0.003467,0.422915,0.414912,0
3681,0.957447,0.060316,0.417733,0.003467,0.422915,0.414912,0
25398,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,1
9821,0.851064,0.038579,0.620649,0.002621,0.426981,0.633772,0
10084,0.191489,0.030383,0.181494,0.001967,0.194977,0.727632,0
14454,0.489362,0.035697,0.61931,0.002387,0.651217,0.397807,0
8982,0.297872,0.053861,0.480065,0.003467,0.422915,0.414912,0
20404,0.93617,0.10475,0.58197,0.003467,0.422915,0.414912,1
10097,0.446809,0.058034,0.376376,0.003467,0.422915,0.414912,0
20308,0.808511,0.077609,0.580482,0.003467,0.422915,0.414912,1
23711,0.914894,0.102348,0.413865,0.003467,0.422915,0.414912,1
25886,0.446809,0.055062,0.536299,0.003467,0.422915,0.414912,1
27287,0.06383,0.056443,0.266439,0.003806,0.339979,0.482456,1
660,0.106383,0.041131,0.100863,0.003467,0.422915,0.414912,0
4808,0.978723,0.041732,0.551622,0.003467,0.422915,0.414912,0
16456,0.595745,0.074817,0.299613,0.003467,0.422915,0.414912,0
15292,0.787234,0.058394,0.188634,0.003467,0.422915,0.414912,0
24145,0.489362,0.056923,0.262719,0.003467,0.422915,0.414912,1
8909,0.723404,0.047286,0.473817,0.003467,0.422915,0.414912,0
25761,0.829787,0.068242,0.421303,0.003467,0.422915,0.414912,1
25560,0.212766,0.077369,0.316126,0.003467,0.422915,0.414912,1
21107,0.574468,0.087066,0.473817,0.003467,0.422915,0.414912,1
20947,0.319149,0.082773,0.63374,0.003467,0.422915,0.414912,1
13958,0.978723,0.057644,0.436477,0.003467,0.422915,0.414912,0
16381,0.234043,0.022577,0.325052,0.001423,0.289228,0.742105,0
