,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
3450,0.148936,0.027381,0.160518,0.000845,0.212066,0.798246,0
38190,0.212766,0.076528,0.291877,0.005201,0.301916,0.437281,1
15217,0.170213,0.021526,0.228503,0.001435,0.279648,0.738596,0
29497,0.276596,0.031614,0.44213,0.002079,0.44666,0.57807,1
19128,0.106383,0.024349,0.15903,0.001224,0.25479,0.814912,0
35913,0.446809,0.088507,0.575573,0.00587,0.610564,0.345175,1
33208,0.234043,0.032545,0.396162,0.002115,0.421543,0.564474,1
31109,0.425532,0.044794,0.470098,0.003039,0.354738,0.491667,1
30909,0.893617,0.061187,0.428741,0.004186,0.335577,0.492544,1
11126,0.574468,0.033656,0.684023,0.000995,0.522527,0.778947,0
29487,0.893617,0.027681,0.427403,0.00184,0.477214,0.604386,1
10227,0.276596,0.051429,0.160071,0.003311,0.170637,0.823684,0
12462,0.595745,0.054221,0.557126,0.003579,0.698602,0.304386,0
35042,0.489362,0.072955,0.58911,0.004971,0.685396,0.336842,1
34496,0.446809,0.030924,0.476198,0.002009,0.390212,0.555702,1
9089,0.319149,0.06635,0.466825,0.004591,0.716468,0.240351,0
17267,0.212766,0.03888,0.208866,0.002522,0.289228,0.732895,0
8736,0.212766,0.027261,0.201577,0.001845,0.211289,0.512719,0
38416,0.234043,0.073346,0.405683,0.004958,0.402382,0.391667,1
11412,0.553191,0.042392,0.554448,0.002881,0.599689,0.37807,0
30469,0.340426,0.050318,0.511901,0.003454,0.51217,0.279825,1
36893,0.765957,0.088027,0.459982,0.00569,0.33972,0.646491,1
616,0.042553,0.033596,0.251265,0.002314,0.320559,0.404825,0
8863,0.170213,0.031284,0.200684,0.001581,0.281978,0.857018,0
10756,0.489362,0.028191,0.395418,0.001683,0.248835,0.896053,0
31316,0.319149,0.032965,0.545671,0.002233,0.483428,0.55,1
31352,0.319149,0.030323,0.314787,0.002034,0.200155,0.739912,1
28870,0.148936,0.030833,0.138054,0.000908,0.205334,0.7,1
8913,0.574468,0.029873,0.25543,0.001961,0.199379,0.642544,0
31452,0.659574,0.030473,0.355549,0.002034,0.114448,0.834211,1
31960,0.489362,0.030083,0.622434,0.001936,0.740808,0.427632,1
32951,0.617021,0.038279,0.734752,0.002524,0.641378,0.55,1
29648,0.808511,0.060136,0.629575,0.004136,0.490161,0.401754,1
5870,0.06383,0.046655,0.35064,0.003126,0.411704,0.557895,0
14502,0.404255,0.029212,0.315531,0.001975,0.138529,0.679825,0
30771,0.319149,0.045605,0.484528,0.00306,0.481616,0.396491,1
17242,0.680851,0.055452,0.451354,0.003683,0.511652,0.399561,0
2832,0.06383,0.061667,0.261083,0.004057,0.457276,0.547368,0
3177,0.744681,0.058244,0.45061,0.004001,0.484982,0.274123,0
1654,0.085106,0.027831,0.24576,0.001874,0.288969,0.555263,0
14114,0.382979,0.029302,0.55906,0.002015,0.567064,0.292105,0
16970,0.319149,0.029422,0.452693,0.001996,0.501036,0.337281,0
34717,0.851064,0.096673,0.784885,0.006658,0.656137,0.399561,1
32978,0.319149,0.028462,0.279976,0.000569,0.186691,0.841667,1
17985,0.382979,0.028852,0.490181,0.001872,0.299068,0.759211,0
33072,0.276596,0.029302,0.485123,0.001878,0.593734,0.560526,1
37434,0.489362,0.090849,0.487801,0.00628,0.556189,0.291228,1
33850,0.425532,0.032665,0.364772,0.002077,0.285344,0.660526,1
31069,0.744681,0.028251,0.498066,0.001917,0.432936,0.466667,1
12985,0.851064,0.025609,0.38679,0.001658,0.36173,0.747368,0
33000,0.787234,0.031014,0.382178,0.001404,0.300104,0.813158,1
33471,0.638298,0.049057,0.592681,0.003438,0.537027,0.271053,1
36301,0.276596,0.082052,0.281464,0.005301,0.32522,0.707456,1
35650,0.425532,0.083734,0.694287,0.005534,0.654065,0.568421,1
32149,0.446809,0.035037,0.438857,0.002214,0.310979,0.835526,1
35112,0.87234,0.090639,0.622583,0.00483,0.462973,0.691228,1
1712,0.106383,0.036568,0.313151,0.002366,0.421543,0.673246,0
8565,0.12766,0.024919,0.110979,0.000818,0.178405,0.754386,0
16959,0.042553,0.030713,0.428741,0.002029,0.464785,0.42807,0
36015,0.276596,0.172121,0.51443,0.011539,0.467374,0.486842,1
29485,0.829787,0.028732,0.511009,0.00193,0.55826,0.481579,1
32389,0.680851,0.048517,0.51443,0.001697,0.38581,0.848684,1
15930,0.617021,0.029002,0.556531,0.002418,0.657949,0.203947,0
14748,0.787234,0.027051,0.332937,0.001683,0.218799,0.830263,0
575,0.574468,0.029092,0.341119,0.001886,0.388141,0.660526,0
2278,0.765957,0.044614,0.470396,0.002954,0.388918,0.411842,0
29618,0.638298,0.066561,0.506992,0.004612,0.433195,0.234649,1
34917,0.723404,0.153597,0.848408,0.010266,0.735111,0.420614,1
6299,0.12766,0.049448,0.199643,0.003224,0.294148,0.676316,0
32513,0.404255,0.034977,0.439006,0.002075,0.344381,0.851316,1
3272,0.0,0.051429,0.390062,0.003319,0.417918,0.595175,0
36145,0.744681,0.084514,0.529902,0.005399,0.449249,0.664474,1
11646,0.234043,0.034286,0.144451,0.002237,0.181512,0.70614,0
101,0.0,0.027981,0.243975,0.001851,0.282237,0.735965,0
6172,0.0,0.04008,0.514877,0.002727,0.398498,0.536842,0
4090,0.893617,0.02693,0.36269,0.00183,0.363283,0.501316,0
29009,0.510638,0.032695,0.404344,0.002192,0.367944,0.51886,1
11224,0.148936,0.028612,0.123773,0.001901,0.187468,0.560526,0
9720,0.87234,0.044614,0.489586,0.002989,0.456758,0.537281,0
18942,0.170213,0.028131,0.148319,0.001917,0.218799,0.442544,0
18385,0.06383,0.057824,0.327135,0.003965,0.408338,0.360965,0
35519,0.382979,0.142819,0.782803,0.009449,0.773433,0.391228,1
36852,0.319149,0.090699,0.343053,0.002528,0.265148,0.594298,1
16608,0.340426,0.038189,0.557423,0.00269,0.555412,0.177632,0
11083,0.191489,0.027711,0.176584,0.000877,0.234593,0.816228,0
15655,0.574468,0.027081,0.543588,0.001703,0.506732,0.764912,0
4987,0.425532,0.02621,0.61202,0.001649,0.516572,0.790351,0
31210,0.0,0.031494,0.361053,0.0021,0.363542,0.701316,1
18310,0.893617,0.05323,0.6205,0.003533,0.528483,0.49386,0
17615,0.212766,0.044884,0.306308,0.00291,0.363283,0.770175,0
30316,0.702128,0.056653,0.554894,0.003893,0.465821,0.404386,1
31892,0.680851,0.055572,0.417287,0.003677,0.646297,0.327193,1
17994,0.106383,0.027231,0.228355,0.001506,0.37856,0.616228,0
18201,0.489362,0.029723,0.465784,0.001984,0.477214,0.376754,0
18324,0.723404,0.030984,0.559804,0.002148,0.615743,0.396491,0
7726,0.638298,0.059505,0.512943,0.003884,0.554635,0.599561,0
30304,0.446809,0.070494,0.583011,0.004813,0.509839,0.462281,1
35095,0.446809,0.115768,0.809878,0.007624,0.747799,0.536404,1
34728,0.297872,0.103639,0.680303,0.007015,0.635681,0.49693,1
33856,0.553191,0.029422,0.299762,0.001859,0.297255,0.647368,1
33340,0.0,0.053861,0.436924,0.003589,0.33247,0.445614,1
16705,0.957447,0.055482,0.672121,0.002356,0.456758,0.57807,0
16385,0.595745,0.044704,0.465784,0.003118,0.451062,0.255702,0
37180,0.829787,0.048487,0.327284,0.003334,0.438374,0.363596,1
37311,0.531915,0.09178,0.491223,0.006186,0.606939,0.491667,1
37360,0.808511,0.103939,0.461619,0.006936,0.561367,0.454386,1
12637,0.234043,0.03912,0.217495,0.002551,0.245728,0.659649,0
13199,0.021277,0.02687,0.210652,0.001703,0.185396,0.843421,0
15161,0.808511,0.049418,0.480512,0.003407,0.399275,0.422807,0
5331,0.531915,0.041792,0.499405,0.002794,0.536251,0.419737,0
30007,0.0,0.044224,0.437221,0.003045,0.355774,0.364474,1
14742,0.148936,0.024048,0.131657,0.001622,0.169342,0.611842,0
3150,0.489362,0.029963,0.590003,0.001955,0.539099,0.492105,0
29606,0.382979,0.145821,0.584647,0.009992,0.499741,0.332895,1
30620,0.446809,0.057524,0.549241,0.003749,0.500777,0.464474,1
38329,0.914894,0.043743,0.326688,0.002852,0.246763,0.70307,1
11271,0.085106,0.054672,0.200238,0.003579,0.361989,0.630263,0
81,0.787234,0.044824,0.598631,0.002991,0.626618,0.415789,0
34755,0.595745,0.253813,0.460875,0.016392,0.450544,0.684211,1
34494,0.404255,0.057824,0.519786,0.002009,0.387364,0.576316,1
18175,0.893617,0.027051,0.524695,0.001653,0.360435,0.890351,0
9987,0.978723,0.037619,0.463106,0.002489,0.407302,0.676754,0
2283,0.170213,0.055632,0.224189,0.003606,0.332211,0.704825,0
35075,0.702128,0.078209,0.698007,0.005245,0.739254,0.553947,1
36994,0.723404,0.087426,0.522017,0.00581,0.520456,0.567982,1
3026,0.425532,0.058815,0.67227,0.003882,0.636458,0.514474,0
32685,0.787234,0.029092,0.373996,0.001336,0.270067,0.885526,1
30422,0.319149,0.030323,0.457453,0.00205,0.348006,0.42807,1
12975,0.595745,0.027291,0.329515,0.001683,0.205075,0.830263,0
3738,0.106383,0.031524,0.362095,0.002011,0.4029,0.724123,0
33977,0.723404,0.035037,0.468164,0.002304,0.32755,0.619298,1
17307,0.212766,0.022727,0.13255,0.001442,0.166494,0.867982,0
31798,0.468085,0.038039,0.638798,0.00252,0.710513,0.318421,1
6522,0.191489,0.020716,0.120351,0.001386,0.211289,0.664035,0
7492,0.234043,0.025039,0.12288,0.000831,0.119886,0.836404,0
17266,0.659574,0.028882,0.581821,0.002042,0.59218,0.392544,0
34841,0.468085,0.162904,0.584647,0.001786,0.4855,0.414912,1
37575,0.93617,0.080821,0.448378,0.005436,0.446919,0.512281,1
5697,0.702128,0.034586,0.57111,0.002339,0.56318,0.469737,0
36356,0.0,0.066831,0.359863,0.004375,0.387105,0.590351,1
1805,0.042553,0.027261,0.240702,0.001745,0.355515,0.767105,0
16044,0.170213,0.030323,0.192205,0.002048,0.235629,0.513158,0
30736,0.978723,0.045154,0.443767,0.002987,0.334024,0.616228,1
37072,0.489362,0.087426,0.519786,0.00581,0.464008,0.502632,1
30927,0.595745,0.435211,0.701726,0.996228,0.770067,0.334649,1
36320,0.893617,0.083944,0.443618,0.005405,0.369239,0.682456,1
32450,0.234043,0.034226,0.358227,0.002212,0.402123,0.769737,1
37356,0.382979,0.089078,0.374442,0.005336,0.311756,0.778509,1
34086,0.787234,0.070854,0.608896,0.004765,0.489384,0.428509,1
37016,0.765957,0.070704,0.584796,0.004747,0.526411,0.446053,1
13699,0.106383,0.061277,0.277596,0.004055,0.413257,0.530263,0
32545,0.723404,0.037889,0.419667,0.002075,0.27421,0.895175,1
34232,0.0,0.07872,0.501785,0.005187,0.444847,0.633772,1
9594,0.87234,0.043683,0.50119,0.002937,0.523822,0.434649,0
11821,0.957447,0.030623,0.493454,0.00205,0.393837,0.703509,0
4433,0.170213,0.042903,0.195478,0.002779,0.263594,0.693421,0
6531,0.06383,0.02642,0.167807,0.001776,0.2768,0.578947,0
8549,0.808511,0.027591,0.418625,0.001884,0.361212,0.327193,0
37500,0.468085,0.090068,0.409402,0.006018,0.361989,0.546491,1
30220,0.425532,0.073466,0.52053,0.00505,0.49275,0.289035,1
30030,0.829787,0.084784,0.467569,0.005914,0.496893,0.156579,1
30687,0.212766,0.03921,0.264356,0.002621,0.285603,0.502632,1
16591,0.574468,0.055542,0.262273,0.003702,0.282237,0.558772,0
34442,0.723404,0.03954,0.720916,0.002717,0.634386,0.334649,1
6441,0.808511,0.02588,0.460875,0.001647,0.345417,0.864474,0
1324,0.148936,0.031374,0.200684,0.001909,0.315898,0.779825,0
4781,0.659574,0.068752,0.401071,0.002914,0.272916,0.860965,0
13123,0.829787,0.029422,0.508331,0.002052,0.546867,0.35614,0
31938,0.638298,0.033656,0.662898,0.002162,0.59943,0.592105,1
13116,0.021277,0.028822,0.309134,0.001876,0.295184,0.527632,0
35044,0.531915,0.068962,0.557423,0.004736,0.661574,0.284649,1
35120,0.446809,0.058665,0.549836,0.002327,0.357328,0.838158,1
2232,0.0,0.034046,0.380095,0.000995,0.339979,0.769298,0
4534,0.148936,0.027561,0.135971,0.001805,0.286898,0.695175,0
14218,0.361702,0.030833,0.492115,0.002071,0.532885,0.377193,0
1726,0.170213,0.015011,0.183279,0.000839,0.204039,0.608772,0
32006,0.574468,0.056203,0.45537,0.003625,0.328068,0.859211,1
34805,0.723404,0.205957,0.879649,0.014422,0.81305,0.362281,1
38208,0.595745,0.143509,0.525141,0.009699,0.561885,0.393421,1
32187,0.659574,0.075868,0.767777,0.005062,0.780425,0.496491,1
11906,0.957447,0.028522,0.46742,0.001882,0.295961,0.788158,0
36150,0.851064,0.087727,0.46385,0.005619,0.446401,0.662719,1
16025,0.765957,0.043863,0.441982,0.002991,0.508027,0.306579,0
35434,0.574468,0.090219,0.536299,0.004568,0.388659,0.847368,1
38152,0.468085,0.058544,0.395567,0.003874,0.396945,0.632456,1
32507,0.276596,0.038009,0.283993,0.002075,0.271103,0.785526,1
28990,0.425532,0.03897,0.620054,0.002611,0.588296,0.514912,1
36908,0.404255,0.087426,0.56501,0.005854,0.553858,0.388158,1
29984,0.276596,0.043923,0.366409,0.003031,0.313568,0.307456,1
8072,0.148936,0.030473,0.227611,0.001772,0.327033,0.746053,0
9470,0.297872,0.027981,0.331151,0.001749,0.26204,0.783772,0
34101,0.93617,0.0659,0.45418,0.00436,0.313309,0.591667,1
17714,0.0,0.034586,0.553109,0.002291,0.471517,0.64386,0
16797,0.638298,0.028732,0.313895,0.00187,0.359658,0.666667,0
28846,0.06383,0.054852,0.468462,0.003781,0.467633,0.477193,1
811,0.12766,0.025039,0.138054,0.001678,0.14811,0.49693,0
17210,0.170213,0.041642,0.217644,0.002692,0.304505,0.71886,0
32350,0.042553,0.036748,0.254537,0.002422,0.386069,0.694737,1
8050,0.425532,0.029152,0.562928,0.001934,0.56784,0.424123,0
11670,0.489362,0.062177,0.340524,0.004005,0.30347,0.752193,0
16759,0.0,0.033025,0.333085,0.002279,0.331952,0.258333,0
36273,0.255319,0.090549,0.422196,0.005976,0.452097,0.490789,1
16545,0.617021,0.029422,0.237578,0.000841,0.21854,0.794298,0
5333,0.106383,0.044734,0.259893,0.003004,0.389436,0.521491,0
29771,0.93617,0.029843,0.399137,0.002036,0.33506,0.358772,1
37980,0.425532,0.14438,0.550431,0.009645,0.617556,0.336404,1
28865,1.0,0.031464,0.41565,0.002092,0.386328,0.711404,1
32902,0.617021,0.037048,0.619607,0.00248,0.802693,0.337281,1
36070,0.319149,0.090429,0.603094,0.006103,0.649663,0.312719,1
14752,0.297872,0.030473,0.438411,0.002052,0.468928,0.452193,0
5083,0.319149,0.03963,0.397501,0.00258,0.317452,0.669298,0
12266,0.212766,0.031794,0.194882,0.002079,0.188762,0.54693,0
30644,0.361702,0.084634,0.573639,0.005552,0.54117,0.440789,1
5393,0.148936,0.020055,0.166171,0.000841,0.252719,0.820614,0
36406,0.0,0.077639,0.479917,0.005058,0.448472,0.684211,1
14429,0.829787,0.024979,0.415055,0.001649,0.374676,0.488596,0
33515,0.468085,0.038609,0.556828,0.002588,0.509322,0.490351,1
35712,0.723404,0.124054,0.812407,0.00791,0.625065,0.755263,1
31793,0.361702,0.032875,0.605921,0.002175,0.646038,0.410965,1
34124,0.787234,0.059265,0.63255,0.003924,0.582341,0.422807,1
34899,0.106383,0.085415,0.396311,0.00549,0.452356,0.74386,1
4653,0.255319,0.02576,0.441238,0.001647,0.470999,0.660526,0
31339,0.659574,0.037468,0.422642,0.002536,0.363542,0.628947,1
30170,0.276596,0.064339,0.429485,0.004404,0.38348,0.322807,1
3333,0.06383,0.021346,0.140732,0.001398,0.281201,0.767544,0
11543,0.489362,0.028942,0.546861,0.001971,0.538063,0.369298,0
35014,0.446809,0.077339,0.638054,0.00515,0.629726,0.474561,1
34404,0.319149,0.029092,0.559952,0.002025,0.598395,0.309649,1
37605,0.255319,0.067972,0.329961,0.004466,0.360176,0.619737,1
35442,0.744681,0.090729,0.702618,0.005864,0.557742,0.825,1
31095,0.446809,0.07914,0.593276,0.005422,0.542983,0.158772,1
33749,1.0,0.029182,0.305861,0.000893,0.328586,0.765789,1
7422,0.021277,0.077819,0.440791,0.005243,0.459347,0.512719,0
14110,0.574468,0.028942,0.495388,0.002036,0.635422,0.288596,0
4982,0.06383,0.028071,0.200238,0.001863,0.33739,0.517982,0
37429,0.382979,0.091119,0.495388,0.006259,0.574832,0.321491,1
37898,0.978723,0.044734,0.314192,0.002881,0.365355,0.631579,1
1478,1.0,0.053921,0.564713,0.003652,0.506473,0.487719,0
35553,0.319149,0.07953,0.545671,0.004398,0.355256,0.832456,1
3497,0.319149,0.02621,0.494347,0.001739,0.496634,0.439474,0
12072,0.93617,0.029542,0.458048,0.001969,0.414034,0.625439,0
14860,0.680851,0.030863,0.429337,0.001936,0.278871,0.699561,0
14152,0.12766,0.028942,0.185957,0.001762,0.312273,0.67807,0
14400,0.191489,0.02585,0.204403,0.001666,0.267219,0.757895,0
13106,0.12766,0.019335,0.143261,0.000841,0.253237,0.819737,0
29083,0.87234,0.040321,0.703065,0.002676,0.566546,0.628509,1
9543,1.0,0.028041,0.263612,0.001801,0.307872,0.728947,0
32886,0.276596,0.031014,0.459982,0.002029,0.57768,0.550439,1
30579,0.319149,0.053351,0.497917,0.003527,0.518643,0.369298,1
34463,0.021277,0.029152,0.498066,0.001886,0.378819,0.65614,1
33899,0.744681,0.029062,0.604136,0.00205,0.694459,0.160965,1
37313,0.574468,0.091089,0.4759,0.006186,0.627654,0.398246,1
4680,0.957447,0.027591,0.410443,0.001799,0.248576,0.820614,0
34194,0.829787,0.234448,0.457007,0.01532,0.401088,0.766228,1
6491,0.93617,0.031614,0.382327,0.002206,0.350078,0.301316,0
34254,0.319149,0.129939,0.604136,0.009076,0.627913,0.329825,1
34571,0.340426,0.040261,0.657394,0.002831,0.70637,0.257018,1
29461,0.06383,0.027201,0.350193,0.001807,0.438115,0.631579,1
2790,0.234043,0.022607,0.103243,0.001444,0.128172,0.832456,0
34462,0.0,0.034016,0.516662,0.002243,0.406784,0.634211,1
33367,0.212766,0.03897,0.204701,0.002547,0.233817,0.569737,1
32779,0.297872,0.031884,0.326391,0.001456,0.287157,0.819737,1
9529,0.595745,0.028071,0.331449,0.001581,0.264889,0.72193,0
30591,0.574468,0.098325,0.596549,0.006383,0.509322,0.580702,1
14199,0.191489,0.021706,0.151443,0.001417,0.304764,0.664474,0
17263,0.851064,0.040651,0.663195,0.002773,0.553858,0.448246,0
32913,0.212766,0.050739,0.308688,0.003209,0.389694,0.766228,1
6336,0.12766,0.049658,0.271645,0.002902,0.378042,0.78114,0
7568,0.553191,0.029032,0.330705,0.00198,0.234335,0.502193,0
34094,0.787234,0.087937,0.565754,0.005893,0.431901,0.491228,1
6566,0.404255,0.029723,0.624517,0.001959,0.492491,0.592982,0
12522,0.340426,0.027531,0.235495,0.001421,0.090627,0.90307,0
13473,0.170213,0.02594,0.164088,0.001701,0.265148,0.64693,0
32058,0.234043,0.034676,0.315085,0.002264,0.315381,0.725,1
7087,0.255319,0.058004,0.408658,0.003986,0.510357,0.34386,0
33283,0.808511,0.036208,0.402708,0.002408,0.304505,0.479386,1
2367,0.659574,0.035967,0.621244,0.002491,0.508027,0.313596,0
13295,0.191489,0.043863,0.215858,0.002852,0.234076,0.624561,0
29870,0.510638,0.108442,0.570961,0.007316,0.477732,0.510526,1
5769,0.829787,0.063678,0.659774,0.004275,0.587002,0.415789,0
36433,0.0,0.081032,0.468611,0.005332,0.488607,0.595175,1
34684,0.319149,0.114957,0.743826,0.007997,0.684102,0.351754,1
1911,0.978723,0.041161,0.457304,0.002657,0.359658,0.689912,0
35969,0.914894,0.090038,0.487801,0.005627,0.386328,0.690351,1
8638,0.446809,0.029182,0.547456,0.002044,0.596582,0.169298,0
2674,0.702128,0.043773,0.495388,0.002964,0.587519,0.378509,0
35769,0.489362,0.076258,0.497025,0.002921,0.32755,0.879825,1
7799,0.276596,0.028702,0.46623,0.001843,0.504402,0.677632,0
35472,0.702128,0.107482,0.78801,0.006764,0.687727,0.671491,1
14373,0.106383,0.02591,0.151294,0.001732,0.187727,0.483772,0
6847,0.191489,0.025369,0.161708,0.001606,0.229156,0.875439,0
2201,0.106383,0.035937,0.393335,0.002345,0.417141,0.616667,0
15067,0.829787,0.114027,0.871318,0.007387,0.711807,0.585965,0
12456,1.0,0.043173,0.276852,0.002819,0.374417,0.656579,0
12227,0.829787,0.06629,0.728355,0.004364,0.570171,0.532456,0
31314,0.276596,0.043653,0.472925,0.003047,0.495339,0.377193,1
12102,0.723404,0.030893,0.638352,0.001998,0.549715,0.690789,0
29830,0.085106,0.028342,0.130765,0.001911,0.308131,0.536404,1
28957,0.425532,0.038399,0.646236,0.00258,0.617815,0.546491,1
30971,0.595745,0.035157,0.434841,0.002391,0.291818,0.482895,1
35371,0.06383,0.070343,0.491967,0.004653,0.553081,0.493421,1
30496,0.404255,0.05278,0.548795,0.003533,0.513465,0.317544,1
29782,0.361702,0.063798,0.458494,0.004356,0.50492,0.330702,1
7120,0.042553,0.040921,0.306605,0.002709,0.357069,0.518421,0
37687,0.659574,0.075087,0.533621,0.004996,0.534438,0.476754,1
2493,0.638298,0.029753,0.469206,0.002,0.301916,0.489912,0
33355,0.276596,0.03945,0.418328,0.002605,0.400052,0.452193,1
4067,0.0,0.027231,0.396608,0.001759,0.387105,0.553947,0
31015,0.723404,0.045094,0.564862,0.003002,0.471258,0.350439,1
38401,0.489362,0.06623,0.531389,0.004832,0.669342,0.246053,1
569,0.191489,0.029873,0.185808,0.002029,0.209995,0.550877,0
31441,0.425532,0.029512,0.338887,0.001676,0.112118,0.903509,1
29377,0.659574,0.03972,0.465933,0.002738,0.508545,0.274561,1
29541,0.829787,0.075958,0.579292,0.00515,0.508545,0.484649,1
14867,0.319149,0.029212,0.446296,0.00194,0.346712,0.565351,0
30728,0.574468,0.043143,0.493603,0.002894,0.468151,0.465789,1
14434,0.659574,0.02609,0.310919,0.00177,0.307095,0.752632,0
8147,0.191489,0.044073,0.164088,0.002871,0.252978,0.697807,0
16458,0.659574,0.05236,0.292175,0.003224,0.179182,0.780263,0
13736,0.234043,0.029963,0.324606,0.002009,0.328327,0.671053,0
37183,0.93617,0.036508,0.279976,0.002362,0.270844,0.498246,1
2680,0.234043,0.028642,0.209015,0.001963,0.223977,0.366667,0
32218,0.361702,0.049237,0.668402,0.00323,0.606422,0.414035,1
6235,0.021277,0.027501,0.290985,0.000841,0.310979,0.755263,0
30526,0.744681,0.03987,0.347813,0.00264,0.249094,0.594737,1
6637,0.191489,0.028972,0.239958,0.001867,0.331434,0.701754,0
36556,0.425532,0.09148,0.559952,0.006217,0.584671,0.302632,1
34655,0.744681,0.10547,0.852276,0.006913,0.770067,0.388596,1
6146,0.340426,0.029602,0.285183,0.001084,0.170896,0.769737,0
34585,0.12766,0.048937,0.274472,0.002009,0.375453,0.541228,1
11477,0.106383,0.058334,0.249926,0.003851,0.341274,0.624561,0
30945,0.553191,0.970908,0.77834,0.218789,0.892284,0.122368,1
9118,0.12766,0.023838,0.151294,0.000841,0.267737,0.72193,0
3097,0.893617,0.034646,0.335168,0.00177,0.267219,0.802193,0
7141,0.851064,0.02597,0.449569,0.001699,0.377007,0.716667,0
14464,0.234043,0.021166,0.110533,0.001406,0.096323,0.765351,0
38350,0.468085,0.080641,0.523802,0.005399,0.558778,0.359649,1
36802,0.744681,0.089138,0.56382,0.006076,0.657949,0.344737,1
2739,0.914894,0.042152,0.407468,0.002715,0.317452,0.689474,0
15324,0.06383,0.055572,0.413716,0.0034,0.470482,0.645175,0
9796,0.170213,0.02684,0.184915,0.001714,0.278094,0.785965,0
12281,0.191489,0.027321,0.127343,0.000839,0.269549,0.686842,0
566,0.659574,0.033686,0.48676,0.002291,0.555412,0.474561,0
31930,0.468085,0.033836,0.684023,0.002177,0.540394,0.631579,1
36929,0.0,0.087396,0.461024,0.005814,0.44666,0.592982,1
37641,0.106383,0.042542,0.129872,0.002788,0.249612,0.654386,1
1395,0.297872,0.035817,0.614847,0.002495,0.585707,0.304386,0
7247,0.723404,0.030263,0.582565,0.001986,0.483946,0.728509,0
2698,0.212766,0.045064,0.312853,0.002854,0.388659,0.791228,0
3789,0.765957,0.024919,0.408658,0.001577,0.364319,0.769298,0
32091,0.212766,0.028852,0.303332,0.001597,0.335836,0.855263,1
30947,0.595745,0.968296,0.776852,0.220174,0.88115,0.200877,1
16130,1.0,0.036027,0.363582,0.002453,0.265148,0.445614,0
10104,0.702128,0.029903,0.356144,0.001961,0.273692,0.592105,0
37125,0.617021,0.116729,0.574085,0.007698,0.44407,0.627632,1
10052,0.468085,0.024559,0.501041,0.000821,0.249353,0.857018,0
6450,0.0,0.02639,0.271348,0.001672,0.27913,0.832456,0
11989,0.489362,0.075597,0.646683,0.005152,0.730709,0.363158,0
31116,0.574468,0.049808,0.451205,0.003338,0.301398,0.564474,1
8939,0.595745,0.02678,0.254389,0.001793,0.234335,0.619298,0
37164,0.574468,0.160802,0.601012,0.010999,0.462714,0.486404,1
37584,1.0,0.063408,0.464891,0.004308,0.513982,0.457018,1
14262,0.87234,0.05323,0.383368,0.003623,0.424909,0.319737,0
16224,0.617021,0.084484,0.642368,0.005619,0.693941,0.441667,0
3042,0.042553,0.028221,0.270753,0.001882,0.347488,0.52807,0
38191,0.234043,0.097154,0.373252,0.006666,0.388659,0.359649,1
33189,0.659574,0.084844,0.81568,0.005696,0.583118,0.467982,1
31135,0.787234,0.031524,0.36745,0.002117,0.255049,0.710526,1
3059,0.808511,0.038699,0.708271,0.002613,0.611082,0.367544,0
7049,0.340426,0.027591,0.287266,0.001747,0.126618,0.865789,0
31524,0.638298,0.059175,0.450312,0.004028,0.374158,0.447807,1
13535,0.212766,0.025459,0.141178,0.000908,0.181512,0.902632,0
2812,0.744681,0.044704,0.346921,0.00291,0.329622,0.69693,0
32648,0.0,0.05227,0.35183,0.000841,0.308131,0.725439,1
36234,0.744681,0.089228,0.746504,0.005312,0.546608,0.63114,1
6716,0.382979,0.030203,0.548349,0.002081,0.567582,0.409649,0
9787,0.617021,0.028281,0.477239,0.001992,0.619368,0.293421,0
14445,0.12766,0.050709,0.27834,0.003278,0.387882,0.669737,0
16261,0.957447,0.028281,0.355251,0.000839,0.245728,0.723684,0
9493,0.255319,0.02633,0.177031,0.001689,0.236147,0.789035,0
17453,0.617021,0.029422,0.368045,0.001662,0.191869,0.792982,0
15337,1.0,0.028101,0.415799,0.001687,0.389694,0.826316,0
12811,0.191489,0.030143,0.252603,0.002029,0.265407,0.693421,0
11696,0.893617,0.030563,0.477685,0.002059,0.455722,0.622368,0
31114,0.531915,0.051819,0.465338,0.003477,0.31564,0.575439,1
16943,0.893617,0.034286,0.397352,0.002356,0.414552,0.310965,0
12149,0.765957,0.028041,0.428741,0.001897,0.257121,0.515789,0
37835,0.617021,0.091299,0.492413,0.006194,0.617297,0.281579,1
29122,1.0,0.035937,0.554597,0.002374,0.491714,0.65614,1
37556,0.340426,0.089858,0.50238,0.006078,0.600725,0.347807,1
30515,1.0,0.050138,0.395716,0.00329,0.330399,0.510965,1
17553,0.765957,0.053441,0.335168,0.00366,0.304247,0.415789,0
111,0.893617,0.035817,0.340375,0.002505,0.18203,0.488596,0
3392,0.276596,0.029272,0.181642,0.001882,0.169601,0.791667,0
12733,0.659574,0.057073,0.316126,0.003535,0.28405,0.690789,0
36467,1.0,0.082172,0.467272,0.005442,0.493786,0.540351,1
37136,0.404255,0.093191,0.598929,0.006232,0.508286,0.436404,1
36718,0.723404,0.056413,0.291431,0.00365,0.378042,0.654386,1
1943,0.021277,0.038729,0.475007,0.00253,0.367944,0.62193,0
32899,0.553191,0.034826,0.60607,0.002308,0.768255,0.400877,1
